Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_%,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Lab_Score,Extra_Credit,Study_Hours_Per_Week,Total_Score,Grade
S1180,Ravi,Jones,student180@university.edu,Male,23,Business,56.6,90.26,69.79,61.92,80.98,78.65,95.9,83.93,0.17,2.3,78.607,C
S1181,Priya,Wilson,student181@university.edu,Male,18,CS,75.33,74.0,65.07,64.93,82.11,17.42,58.29,73.12,2.77,6.9,66.3275,D
S1182,Sofia,Wilson,student182@university.edu,Male,23,CS,79.32,83.43,75.49,78.59,58.61,49.37,95.81,46.7,2.44,18.6,75.5385,C
S1183,John,Garcia,student183@university.edu,Male,22,Engineering,55.97,79.55,79.1,49.83,97.18,57.07,80.47,80.45,1.67,3.4,75.733,C
S1184,Priya,Smith,student184@university.edu,Male,23,CS,63.6,34.47,79.86,74.6,44.62,50.97,42.41,64.97,5.67,8.0,58.2655,F
S1185,Priya,Smith,student185@university.edu,Male,21,Mathematics,52.2,90.4,47.12,68.31,62.98,23.51,93.8,90.02,5.53,18.4,68.337,D
S1186,Noah,Taylor,student186@university.edu,Female,21,CS,95.79,52.4,87.82,74.29,47.16,70.6,14.74,45.62,5.16,1.9,62.5905,D
S1187,Fatima,Jones,student187@university.edu,Female,22,Business,66.37,68.72,30.56,52.04,73.83,37.35,66.04,62.47,5.92,10.4,53.132,F
S1188,Sara,Clark,student188@university.edu,Male,20,Mathematics,96.62,31.67,67.91,78.16,81.61,10.86,40.15,83.13,3.76,15.0,56.89,F
S1189,James,Smith,student189@university.edu,Male,21,CS,74.6,34.19,99.79,82.7,45.58,92.91,90.76,66.38,7.01,8.1,72.488,C
S1190,Ahmed,Lewis,student190@university.edu,Male,20,CS,53.74,69.75,60.45,97.85,54.21,33.49,38.35,86.06,7.01,15.0,65.4835,D
S1191,Aisha,Garcia,student191@university.edu,Female,21,Mathematics,97.18,39.53,83.91,46.54,46.34,50.46,38.26,38.45,3.58,15.6,54.942,F
S1192,Zara,Thomas,student192@university.edu,Female,22,Mathematics,54.52,86.53,51.3,82.28,76.2,29.35,87.09,40.38,7.11,19.4,69.18,D
S1193,Fatima,Robinson,student193@university.edu,Male,22,Business,91.0,42.17,96.65,91.28,73.36,59.51,18.53,37.13,7.94,3.3,67.2505,D
S1194,Maria,Taylor,student194@university.edu,Male,21,CS,68.61,74.12,75.13,74.94,55.53,83.15,11.96,34.51,9.02,9.4,64.942,D
S1195,Liam,Jones,student195@university.edu,Female,19,Mathematics,97.11,33.54,94.69,65.99,83.47,54.65,44.45,59.87,3.54,18.3,65.2085,D
S1196,Priya,Anderson,student196@university.edu,Female,20,Mathematics,80.71,73.19,75.31,69.93,92.97,53.11,17.89,56.81,4.19,13.2,67.962,D
S1197,Sofia,Taylor,student197@university.edu,Male,24,Business,73.98,84.7,54.08,73.94,59.3,34.34,12.35,71.8,0.29,16.4,60.962,D
S1198,Priya,Brown,student198@university.edu,Female,23,Engineering,98.7,37.01,75.98,55.99,88.98,92.55,15.03,99.75,2.19,17.1,60.461,D
S1199,Fatima,White,student199@university.edu,Male,20,Engineering,79.63,86.43,78.83,94.84,41.69,73.05,95.28,69.45,5.63,4.6,80.3045,B
S1200,Lucas,Clark,student200@university.edu,Female,20,CS,51.9,33.93,72.12,41.2,68.68,39.86,65.27,86.45,3.41,4.4,56.009,F
S1201,Aisha,Brown,student201@university.edu,Male,20,Engineering,88.72,89.25,90.25,97.63,62.42,94.77,45.6,37.07,3.02,3.6,81.426,B
S1202,Emma,Martin,student202@university.edu,Female,23,Engineering,85.36,69.34,92.27,76.82,61.41,69.9,83.3,56.49,7.34,6.6,77.3295,C
S1203,Emma,Williams,student203@university.edu,Female,18,Engineering,80.12,94.47,97.73,53.25,73.93,94.3,22.66,82.17,2.38,19.7,79.4065,C
S1204,Emma,Jones,student204@university.edu,Female,25,Mathematics,63.26,47.47,34.75,55.4,46.48,10.12,44.73,81.28,9.69,17.8,44.2935,F
S1205,Lucas,Harris,student205@university.edu,Female,24,Mathematics,91.44,85.21,70.46,85.49,53.53,50.62,81.93,32.34,0.2,6.0,72.958,C
S1206,John,Jones,student206@university.edu,Female,20,CS,58.05,35.25,95.93,98.68,60.28,98.67,90.39,79.32,4.31,13.4,76.36,C
S1207,Ravi,Martin,student207@university.edu,Male,18,Mathematics,66.55,98.21,58.65,73.25,95.53,58.61,69.45,50.82,0.96,8.5,75.1045,C
S1208,Ethan,Martinez,student208@university.edu,Male,18,Business,50.19,36.13,87.67,77.51,68.82,18.73,28.63,74.67,9.77,10.0,61.375,D
S1209,John,Thomas,student209@university.edu,Female,25,CS,94.74,48.55,74.93,63.25,62.26,44.33,26.79,33.12,4.4,6.0,56.8815,F
S1210,Priya,Lewis,student210@university.edu,Male,20,Mathematics,54.29,54.07,67.9,98.24,75.38,59.82,85.67,87.29,4.19,11.2,72.084,C
S1211,Lucas,Lewis,student211@university.edu,Male,25,Business,53.95,93.19,80.0,70.13,94.03,82.04,70.98,73.42,1.2,15.4,82.091,B
S1212,Emma,Johnson,student212@university.edu,Male,21,Engineering,52.13,35.49,77.82,52.12,89.35,23.31,63.55,52.38,7.27,16.3,59.111,F
S1213,Ahmed,Harris,student213@university.edu,Female,23,Business,75.98,94.2,30.87,82.02,75.25,80.35,20.13,40.47,5.67,12.1,60.693,D
S1214,John,Smith,student214@university.edu,Male,22,Business,93.89,48.49,75.84,74.32,68.38,25.5,46.27,73.28,6.81,8.6,62.4265,D
S1215,Fatima,Jackson,student215@university.edu,Male,18,CS,96.04,92.79,31.42,89.04,58.18,35.23,54.25,78.73,0.98,17.5,62.9205,D
S1216,Liam,Thomas,student216@university.edu,Female,23,Business,86.44,72.35,36.25,66.5,94.81,46.65,53.6,66.16,3.74,2.1,59.419,F
S1217,Emma,Jones,student217@university.edu,Female,24,Engineering,89.03,66.7,69.81,50.42,92.51,28.07,15.19,32.31,0.51,7.8,58.97,F
S1218,Sara,Anderson,student218@university.edu,Female,25,CS,81.77,38.67,32.14,62.35,75.64,25.98,88.34,71.08,3.5,4.1,49.913,F
S1219,Priya,Jones,student219@university.edu,Female,18,CS,52.48,89.77,84.59,52.86,53.28,30.26,28.61,75.61,5.13,17.4,69.231,D
S1220,Omar,Martinez,student220@university.edu,Male,20,Mathematics,61.19,72.58,96.01,82.76,82.56,34.78,90.59,89.61,4.59,5.1,82.8965,B
S1221,James,Robinson,student221@university.edu,Female,19,Mathematics,75.58,76.36,89.03,62.45,78.84,64.81,36.86,37.57,0.64,19.8,71.8555,C
S1222,Aisha,Anderson,student222@university.edu,Female,22,Engineering,57.5,83.58,92.98,88.33,88.14,64.0,69.45,77.65,7.21,13.5,84.88,B
S1223,James,Anderson,student223@university.edu,Female,24,CS,86.84,70.81,99.63,88.96,60.59,74.2,71.77,74.68,4.76,18.9,81.6155,B
S1224,David,Robinson,student224@university.edu,Female,20,Engineering,64.69,62.95,81.86,83.51,73.54,92.14,95.22,92.97,6.54,5.2,78.9535,C
S1225,Ali,Thomas,student225@university.edu,Female,23,Business,63.03,50.58,89.58,68.23,91.98,62.52,94.99,34.99,8.89,10.5,73.326,C
S1226,Fatima,Robinson,student226@university.edu,Female,24,Mathematics,93.54,40.55,99.46,60.56,99.23,90.36,98.8,40.03,8.62,4.4,75.382,C
S1227,Ahmed,Martinez,student227@university.edu,Female,20,Business,81.72,30.33,49.15,85.67,50.12,78.8,54.06,83.45,0.88,12.7,53.7085,F
S1228,Noah,Harris,student228@university.edu,Female,25,CS,50.23,67.36,81.15,97.0,93.52,78.12,57.79,31.25,0.04,14.9,76.3345,C
S1229,Ali,White,student229@university.edu,Female,20,Mathematics,69.18,71.21,41.69,89.43,57.89,36.17,75.5,71.75,3.38,17.9,62.459,D
S1230,Liam,Jackson,student230@university.edu,Female,23,Engineering,58.24,93.48,86.84,41.15,53.46,98.64,29.01,31.53,5.05,3.3,70.35,C
S1231,Maria,Harris,student231@university.edu,Female,18,Mathematics,83.1,75.75,31.38,81.38,65.01,44.22,59.26,63.21,1.53,14.2,58.357,F
S1232,Omar,Thomas,student232@university.edu,Female,19,Business,81.14,79.05,59.32,93.92,70.7,65.59,35.44,84.93,4.98,12.6,69.7865,D
S1233,Priya,Robinson,student233@university.edu,Male,23,CS,64.77,32.76,64.74,52.46,95.99,39.75,10.25,77.01,9.07,16.9,51.943,F
S1234,Lucas,Davis,student234@university.edu,Male,19,Mathematics,95.24,75.1,61.97,98.64,55.85,14.51,83.19,91.19,8.52,7.8,71.351,C
S1235,Aisha,Martin,student235@university.edu,Male,19,Mathematics,50.48,39.69,75.3,59.72,93.67,95.96,34.15,81.31,3.73,7.5,63.116,D
S1236,John,Harris,student236@university.edu,Female,25,Business,91.79,78.29,63.48,65.3,93.17,25.01,21.93,80.85,9.82,17.0,65.2145,D
S1237,John,Martin,student237@university.edu,Female,25,Engineering,80.57,84.54,72.8,91.75,92.8,75.46,90.26,63.82,4.88,17.9,82.0075,B
S1238,Zara,Brown,student238@university.edu,Male,22,Business,50.62,90.78,66.74,84.62,83.43,30.16,96.02,91.12,5.19,14.1,79.419,C
S1239,Ravi,Smith,student239@university.edu,Female,21,CS,67.29,77.34,56.94,90.34,73.5,98.9,14.91,75.04,1.57,17.1,67.506,D
S1240,Lucas,Johnson,student240@university.edu,Male,25,Business,62.04,97.91,33.52,53.36,78.6,46.29,31.15,62.14,8.01,9.5,58.934,F
S1241,Lucas,Garcia,student241@university.edu,Female,19,CS,87.26,31.24,58.24,42.15,72.95,84.33,81.26,97.42,6.38,17.9,56.113,F
S1242,Ethan,Wilson,student242@university.edu,Female,23,Business,91.27,87.16,89.1,59.92,86.04,64.0,74.5,55.43,4.53,2.9,79.5335,C
S1243,Ali,Williams,student243@university.edu,Female,23,Business,77.38,56.17,37.44,93.81,69.55,83.97,76.83,58.64,2.54,4.7,61.1145,D
S1244,John,Harris,student244@university.edu,Male,25,Engineering,85.84,37.54,59.01,95.6,90.25,62.99,79.49,61.54,6.58,19.2,64.6285,D
S1245,Liam,Martinez,student245@university.edu,Male,18,CS,91.94,63.81,65.58,95.27,50.63,62.07,75.74,38.99,3.87,12.4,67.607,D
S1246,Aisha,Robinson,student246@university.edu,Female,24,Engineering,63.68,97.45,97.93,67.17,48.0,47.15,73.0,82.39,2.99,14.3,82.394,B
S1247,Aisha,Clark,student247@university.edu,Male,21,Engineering,81.21,50.34,54.17,80.34,98.88,68.51,96.25,65.27,6.94,7.1,67.089,D
S1248,John,White,student248@university.edu,Female,24,Business,93.87,59.57,30.89,46.39,62.85,14.78,15.09,48.69,7.86,19.7,42.0855,F
S1249,Priya,Davis,student249@university.edu,Male,22,Engineering,87.68,32.26,86.98,46.15,92.08,76.55,87.84,81.97,5.61,5.5,66.9995,D
S1250,James,Brown,student250@university.edu,Female,24,CS,97.84,98.31,51.89,73.13,40.78,32.62,65.85,84.66,8.7,16.8,67.641,D
S1251,David,Lewis,student251@university.edu,Male,21,Business,72.44,98.84,35.21,97.75,84.1,20.74,13.66,49.54,2.64,4.1,63.2255,D
S1252,Priya,Williams,student252@university.edu,Female,25,Engineering,52.0,95.0,71.78,86.42,77.52,85.88,37.1,85.29,5.5,2.4,78.2675,C
S1253,Aisha,Robinson,student253@university.edu,Male,20,Mathematics,89.31,41.16,68.02,64.21,60.96,89.51,69.7,53.17,2.94,19.1,60.5275,D
S1254,Ravi,Robinson,student254@university.edu,Female,18,Mathematics,83.45,61.2,93.31,76.82,77.27,96.3,71.43,52.47,9.16,19.0,77.1245,C
S1255,Fatima,Anderson,student255@university.edu,Female,18,Business,75.72,65.61,64.08,57.79,79.09,38.83,17.41,36.72,9.72,15.7,57.7225,F
S1256,Ethan,Williams,student256@university.edu,Male,21,Engineering,93.25,59.69,37.27,72.27,82.16,97.86,79.77,75.26,9.4,15.2,61.793,D
S1257,Liam,Williams,student257@university.edu,Female,23,Mathematics,54.38,33.8,85.6,73.49,74.5,30.49,33.28,57.16,6.3,9.2,60.314,D
S1258,Omar,Harris,student258@university.edu,Male,18,Mathematics,87.8,70.99,79.06,44.36,95.68,19.55,80.82,51.09,0.87,15.5,69.3015,D
S1259,Zara,Harris,student259@university.edu,Female,18,CS,57.82,45.39,82.27,87.81,90.97,36.55,67.06,50.86,8.87,19.3,69.3735,D
S1260,David,Williams,student260@university.edu,Male,19,Mathematics,50.25,71.77,67.6,96.82,58.28,77.35,91.32,54.07,4.13,13.3,74.2765,C
S1261,Sofia,Davis,student261@university.edu,Male,20,Engineering,80.84,47.69,38.02,80.26,74.04,14.89,77.59,99.31,5.49,13.2,56.2405,F
S1262,Ahmed,Thomas,student262@university.edu,Male,22,Mathematics,59.87,70.64,96.61,61.43,80.28,31.11,35.66,34.89,1.93,10.2,70.7515,C
S1263,Aisha,Walker,student263@university.edu,Female,20,Business,90.38,97.11,41.8,58.79,87.14,74.1,67.68,49.37,3.59,13.9,67.2915,D
S1264,Aisha,Martinez,student264@university.edu,Female,25,Business,88.74,64.09,37.62,78.73,44.92,35.26,84.38,92.39,1.96,14.9,58.4305,F
S1265,Ahmed,Jones,student265@university.edu,Male,18,CS,88.46,44.89,32.57,55.64,93.64,58.57,68.85,40.4,3.92,17.9,50.537,F
S1266,Nora,Thomas,student266@university.edu,Male,25,Mathematics,69.84,65.15,76.39,90.88,88.39,65.26,24.93,65.99,4.46,4.4,70.731,C
S1267,Nora,Davis,student267@university.edu,Female,23,Mathematics,60.94,64.13,34.4,62.17,42.57,28.61,91.7,55.29,4.7,9.6,53.3,F
S1268,Maria,Brown,student268@university.edu,Female,19,Business,91.74,48.43,68.1,50.43,79.22,42.88,68.8,88.48,5.17,8.2,61.472,D
S1269,Ali,Robinson,student269@university.edu,Female,23,Business,74.34,63.75,72.29,70.11,48.34,24.9,16.94,75.04,2.12,4.6,59.666,F
S1270,David,Walker,student270@university.edu,Male,21,CS,90.56,80.42,63.71,68.73,52.64,24.51,85.0,31.57,0.43,11.9,66.0955,D
S1271,Emma,Davis,student271@university.edu,Male,20,Mathematics,58.32,94.57,66.16,64.33,98.15,67.39,89.07,80.96,8.21,19.0,79.2795,C
S1272,Sara,Garcia,student272@university.edu,Female,25,Engineering,60.97,58.75,39.99,74.96,86.05,66.09,55.97,41.74,6.86,18.5,57.522,F
S1273,Ravi,Lewis,student273@university.edu,Male,21,CS,69.27,37.6,44.16,91.58,70.26,47.78,23.46,36.74,4.76,12.7,49.983,F
S1274,Maria,Clark,student274@university.edu,Male,19,CS,82.97,93.14,67.75,40.07,96.26,71.07,48.83,59.45,8.75,14.3,70.6555,C
S1275,Noah,Taylor,student275@university.edu,Female,24,Business,79.45,81.9,83.31,81.8,45.86,22.05,52.94,46.28,8.59,6.4,71.0345,C
S1276,Ethan,Martin,student276@university.edu,Female,21,Mathematics,85.46,85.26,70.46,47.07,40.43,68.91,71.9,52.11,3.62,3.9,66.7975,D
S1277,Nora,Anderson,student277@university.edu,Female,24,Business,80.59,99.43,57.82,52.22,73.13,60.18,26.08,69.14,4.84,19.8,66.4235,D
S1278,Nora,White,student278@university.edu,Female,20,Mathematics,87.39,61.26,78.95,49.71,52.87,46.05,40.46,68.54,6.97,14.4,61.519,D
S1279,Emma,Harris,student279@university.edu,Male,19,Engineering,73.58,72.02,36.17,55.79,62.25,64.81,75.2,95.15,4.01,13.5,58.9675,F
S1280,James,Walker,student280@university.edu,Male,20,CS,71.95,44.12,75.98,88.23,57.16,13.02,63.96,66.11,2.32,4.2,63.127,D
S1281,Maria,White,student281@university.edu,Male,18,Engineering,54.34,49.32,57.96,80.18,64.33,28.03,11.38,79.25,9.19,11.4,54.68,F
S1282,Ethan,Lewis,student282@university.edu,Female,23,Business,61.31,97.41,61.83,64.24,40.28,25.75,55.56,69.1,5.03,7.5,66.864,D
S1283,John,Robinson,student283@university.edu,Female,22,CS,98.3,69.42,83.9,85.45,97.67,51.3,51.46,71.08,0.27,3.2,76.3745,C
S1284,Ahmed,Harris,student284@university.edu,Male,21,Business,70.62,54.72,67.5,82.05,55.8,35.86,45.9,82.42,3.42,11.5,62.3215,D
S1285,Emma,Martinez,student285@university.edu,Female,23,Engineering,94.72,48.84,96.3,80.99,94.6,54.91,27.97,81.48,8.73,4.9,72.325,C
S1286,Sara,Taylor,student286@university.edu,Female,20,Mathematics,55.99,35.49,96.9,69.56,40.4,87.14,96.22,89.36,3.71,7.0,70.8635,C
S1287,Nora,Anderson,student287@university.edu,Female,20,Business,69.89,82.51,38.98,71.54,65.39,94.57,12.93,54.31,8.6,15.7,58.3285,F
S1288,Zara,Smith,student288@university.edu,Female,23,Mathematics,50.59,44.75,70.67,59.53,76.77,33.37,59.37,46.6,4.71,12.6,58.9305,F
S1289,David,Johnson,student289@university.edu,Female,24,Engineering,70.95,82.65,55.56,64.04,67.04,61.43,98.13,78.02,8.14,14.7,70.426,C
S1290,Ali,Clark,student290@university.edu,Female,24,Engineering,57.29,97.14,40.47,88.34,50.6,54.96,99.6,89.46,5.17,14.7,71.918,C
S1291,Lucas,Thomas,student291@university.edu,Female,18,CS,54.95,41.43,45.08,55.26,90.34,18.67,77.01,48.18,3.6,11.6,52.248,F
S1292,Priya,White,student292@university.edu,Male,24,Mathematics,67.55,77.57,72.39,74.61,78.99,58.46,98.14,49.92,3.25,10.7,75.433,C
S1293,Zara,Jones,student293@university.edu,Female,22,CS,81.59,40.14,41.73,88.46,60.24,66.81,61.45,89.42,0.71,4.1,55.8035,F
S1294,Ali,Jackson,student294@university.edu,Female,22,Business,80.27,57.68,92.14,86.86,96.33,77.31,56.88,61.52,1.67,17.2,77.3535,C
S1295,Liam,Taylor,student295@university.edu,Female,19,Engineering,58.35,37.21,34.47,92.72,72.91,12.37,45.73,83.55,0.83,6.0,50.2115,F
S1296,Liam,Jones,student296@university.edu,Female,22,Engineering,62.37,49.89,73.85,47.88,90.31,12.57,69.72,90.23,3.25,10.0,62.9525,D
S1297,Ethan,Anderson,student297@university.edu,Female,20,Engineering,79.54,61.96,82.42,92.64,66.1,67.58,58.04,93.62,4.82,5.3,74.586,C
S1298,Ahmed,Garcia,student298@university.edu,Female,23,CS,62.99,51.25,30.01,88.92,90.88,40.95,52.23,30.58,9.22,19.0,53.041,F
S1299,Lucas,Thomas,student299@university.edu,Male,24,Business,79.85,85.77,68.37,51.31,92.93,49.34,32.49,80.05,6.46,16.7,68.6615,D
S1300,Ali,Anderson,student300@university.edu,Male,24,Engineering,75.83,86.0,72.93,81.64,56.31,68.36,57.87,48.82,1.88,2.3,72.902,C
S1301,Liam,Thomas,student301@university.edu,Male,25,CS,63.61,73.59,43.15,41.16,42.98,58.15,26.73,37.16,2.69,14.6,49.253,F
S1302,Omar,Taylor,student302@university.edu,Male,20,Mathematics,74.68,53.93,51.81,87.97,99.88,51.73,81.23,53.12,8.44,19.1,65.5745,D
S1303,Maria,Anderson,student303@university.edu,Female,19,CS,59.08,92.7,47.51,62.89,40.76,97.71,74.32,56.94,9.75,5.7,66.102,D
S1304,Maria,Wilson,student304@university.edu,Female,19,Engineering,73.64,77.7,51.85,59.38,77.75,13.8,94.37,66.46,2.53,13.1,65.112,D
S1305,Sara,White,student305@university.edu,Male,21,Mathematics,61.8,60.39,31.05,87.66,75.08,45.62,31.88,97.82,5.81,14.1,55.4295,F
S1306,Ravi,Davis,student306@university.edu,Female,19,Engineering,57.88,36.4,73.31,95.85,99.82,66.26,15.38,75.12,7.01,16.0,64.0595,D
S1307,Liam,Martinez,student307@university.edu,Male,23,Business,90.28,60.71,43.51,81.35,61.49,22.13,90.88,63.97,4.38,6.6,59.975,F
S1308,Lucas,Wilson,student308@university.edu,Male,23,Business,86.62,49.27,88.19,94.87,73.27,16.2,23.95,50.7,2.63,8.0,66.072,D
S1309,Omar,Robinson,student309@university.edu,Female,20,Mathematics,80.99,55.49,73.41,59.24,43.8,97.04,83.71,43.29,6.83,15.5,64.549,D
S1310,Liam,Walker,student310@university.edu,Female,23,CS,82.05,37.73,66.62,44.0,90.11,21.68,88.61,44.15,4.85,2.9,57.182,F
S1311,Nora,Harris,student311@university.edu,Female,22,Mathematics,68.32,72.42,34.96,95.81,52.52,54.23,90.08,35.6,8.01,2.2,61.716,D
S1312,Ethan,Martin,student312@university.edu,Female,18,Business,76.45,81.4,88.41,44.68,52.95,56.75,19.11,46.17,3.85,4.7,65.927,D
S1313,Ali,Lewis,student313@university.edu,Male,24,Mathematics,88.31,70.36,77.21,82.15,65.62,19.37,81.32,68.5,5.05,13.5,72.163,C
S1314,Ethan,Walker,student314@university.edu,Female,23,Business,77.5,99.78,89.14,64.74,77.99,84.35,39.11,46.85,5.46,8.1,79.668,C
S1315,Ethan,Anderson,student315@university.edu,Female,25,CS,97.99,30.01,32.43,57.07,40.98,22.16,90.13,30.46,9.84,5.1,41.534,F
S1316,Aisha,Williams,student316@university.edu,Female,20,Mathematics,51.89,54.9,39.69,62.02,74.93,30.97,83.0,36.43,4.0,18.4,54.098,F
S1317,Ahmed,Jackson,student317@university.edu,Female,20,CS,91.29,78.27,70.34,94.46,75.71,37.04,75.77,70.34,0.78,2.1,75.3555,C
S1318,Aisha,White,student318@university.edu,Female,24,Mathematics,93.49,45.87,75.69,76.14,40.69,79.97,44.42,51.33,0.41,11.3,60.6715,D
S1319,Liam,Jackson,student319@university.edu,Male,20,Mathematics,83.68,99.82,97.97,85.17,74.52,18.11,48.87,85.05,1.48,7.4,84.6185,B
S1320,Lucas,Lewis,student320@university.edu,Male,24,Business,54.25,65.13,84.17,47.82,48.09,60.34,53.91,75.66,1.96,12.7,65.7065,D
S1321,Sofia,Taylor,student321@university.edu,Male,19,Business,88.84,52.64,94.69,45.38,80.3,48.12,41.35,52.45,5.94,1.5,65.5675,D
S1322,James,Johnson,student322@university.edu,Female,25,Engineering,72.02,94.69,46.34,81.12,49.36,75.56,17.72,81.77,2.43,12.8,64.317,D
S1323,Liam,Thomas,student323@university.edu,Male,23,Mathematics,65.26,62.98,53.23,84.4,52.71,59.18,77.53,68.42,6.23,19.9,63.778,D
S1324,Omar,Harris,student324@university.edu,Male,22,Engineering,53.01,44.05,78.76,56.28,67.9,95.07,15.99,76.23,6.63,18.3,60.0365,D
S1325,David,Smith,student325@university.edu,Male,22,CS,61.56,56.65,98.36,45.98,58.93,88.01,57.84,43.05,5.01,9.7,68.7975,D
S1326,Omar,Brown,student326@university.edu,Male,22,Business,74.5,82.11,31.29,81.06,61.32,37.21,99.64,98.5,2.76,2.2,64.955,D
S1327,Priya,Harris,student327@university.edu,Male,22,Engineering,57.59,92.8,75.99,45.27,62.93,96.45,65.12,73.79,2.27,5.6,74.1045,C
S1328,Liam,Martin,student328@university.edu,Female,23,CS,77.11,44.47,39.7,72.48,88.01,87.63,37.81,79.36,5.24,3.6,54.831,F
S1329,Liam,Lewis,student329@university.edu,Male,23,Mathematics,77.87,96.4,38.29,59.06,92.78,75.44,78.89,91.61,4.14,8.8,69.9655,D
S1330,Zara,Anderson,student330@university.edu,Male,21,Mathematics,56.58,31.83,99.02,77.02,76.34,65.11,63.67,46.16,0.26,2.5,68.781,D
S1331,Lucas,Davis,student331@university.edu,Female,23,Engineering,92.61,64.4,39.63,51.6,41.93,78.81,11.35,48.89,4.13,15.1,47.442,F
S1332,Sara,Wilson,student332@university.edu,Male,20,CS,93.36,64.3,52.74,67.45,54.81,46.44,13.76,81.47,3.8,6.9,55.267,F
S1333,Ravi,Lewis,student333@university.edu,Male,19,CS,72.85,91.44,91.44,54.74,72.27,98.54,13.53,57.12,7.65,19.3,74.866,C
S1334,Sara,Thomas,student334@university.edu,Female,24,Business,88.68,50.01,41.65,57.67,95.14,72.1,91.33,62.45,6.46,2.7,59.0225,F
S1335,Sofia,Smith,student335@university.edu,Male,20,CS,70.68,61.56,42.52,75.42,82.76,28.17,50.92,47.51,6.92,18.2,56.611,F
S1336,Emma,Smith,student336@university.edu,Male,19,CS,81.7,35.97,79.51,83.61,98.51,65.09,24.39,68.52,0.44,4.2,64.3575,D
S1337,Aisha,Lewis,student337@university.edu,Male,20,Engineering,58.94,79.84,59.37,58.57,86.12,50.16,66.38,38.23,1.32,4.9,66.226,D
S1338,Ravi,Anderson,student338@university.edu,Male,25,CS,92.77,68.05,30.4,92.96,54.27,63.0,52.81,58.71,0.79,12.4,56.87,F
S1339,Ali,Clark,student339@university.edu,Female,21,Mathematics,59.24,33.85,54.43,48.72,41.95,62.03,64.3,53.18,0.88,3.1,48.485,F
S1340,Emma,Johnson,student340@university.edu,Female,20,CS,87.47,55.21,32.51,86.11,59.37,90.78,83.82,83.09,8.43,2.2,59.4845,F
S1341,Lucas,Davis,student341@university.edu,Male,22,Business,76.35,66.73,78.71,76.72,46.56,75.68,66.61,99.1,4.84,14.1,71.8595,C
S1342,James,Martin,student342@university.edu,Female,22,Business,96.36,73.0,64.75,83.75,69.86,82.72,89.53,46.29,2.9,4.7,72.627,C
S1343,John,Williams,student343@university.edu,Female,19,Engineering,89.98,99.93,58.98,60.03,73.62,67.38,11.02,44.08,2.82,16.0,65.718,D
S1344,James,Thomas,student344@university.edu,Female,18,Mathematics,84.29,53.9,80.71,76.96,41.75,25.81,39.75,53.66,6.72,18.4,61.3555,D
S1345,Maria,Davis,student345@university.edu,Female,20,CS,94.6,67.59,53.46,87.04,64.84,76.83,85.16,50.95,7.25,7.0,67.3805,D
S1346,Ethan,Williams,student346@university.edu,Male,23,Business,53.31,40.45,88.85,60.35,62.51,58.08,24.94,72.4,1.87,3.2,61.089,D
S1347,James,Jackson,student347@university.edu,Male,22,CS,54.34,91.39,56.01,89.77,58.16,57.26,25.75,56.2,0.37,4.8,67.18,D
S1348,Ahmed,Garcia,student348@university.edu,Male,25,Engineering,59.51,94.65,81.27,71.42,86.53,22.9,88.46,87.55,9.38,13.9,81.778,B
S1349,Liam,Wilson,student349@university.edu,Male,25,CS,85.68,66.56,30.29,95.94,81.22,63.49,17.84,62.68,0.46,10.9,56.3325,F
